nct_id	score
NCT00001903	0.4035157
NCT00001722	0.40351397
NCT00006150	0.4034378
NCT00001284	0.4034001
NCT00010387	0.40338993
NCT00001790	0.4033845
NCT00001152	0.4033752
NCT00044226	0.40335017
NCT00037154	0.40328735
NCT00001725	0.40321454
NCT00006026	0.4031697
NCT00006111	0.4031697
NCT00003376	0.4031697
NCT00004223	0.4031697
NCT00006351	0.4031697
NCT00003162	0.40316474
NCT00001968	0.40314126
NCT00001699	0.40314126
NCT00004381	0.4031086
NCT00014976	0.40307647
NCT00026065	0.40305185
NCT00002946	0.40304118
NCT00005564	0.40303808
NCT00005736	0.40303808
NCT00000577	0.40303808
NCT00001538	0.40297166
NCT00001386	0.40297166
NCT00001196	0.40296677
NCT00003276	0.402911
NCT00045032	0.4028573
NCT00002873	0.4028573
NCT00003539	0.4028573
NCT00002542	0.4028573
NCT00003088	0.4028573
NCT00015938	0.4028573
NCT00005957	0.4028573
NCT00006110	0.4028573
NCT00003857	0.4028573
NCT00022672	0.4028573
NCT00002680	0.4028573
NCT00026962	0.4028573
NCT00003098	0.4028573
NCT00002777	0.4028573
NCT00039546	0.4028573
NCT00003830	0.4028573
NCT00002772	0.4028573
NCT00003519	0.4028573
NCT00002529	0.4028573
NCT00004205	0.4028573
NCT00019812	0.4028573
NCT00003012	0.4028573
NCT00003099	0.4028573
NCT00038402	0.4028573
NCT00003654	0.4028573
NCT00014638	0.4028573
NCT00004925	0.4028573
NCT00016432	0.4028573
NCT00003877	0.4028573
NCT00002864	0.4028573
NCT00002564	0.4028573
NCT00009763	0.4028573
NCT00002581	0.4028573
NCT00006425	0.4028573
NCT00003761	0.4028573
NCT00002755	0.4028573
NCT00006421	0.4028573
NCT00002580	0.4028573
NCT00009945	0.4028573
NCT00014612	0.4028573
NCT00028340	0.4028573
NCT00006381	0.4028573
NCT00002628	0.4028573
NCT00005079	0.4028573
NCT00041067	0.4028573
NCT00002934	0.4028573
NCT00002646	0.4028573
NCT00033514	0.4028573
NCT00005800	0.4028573
NCT00002784	0.4028573
NCT00003418	0.4028573
NCT00005991	0.4028573
NCT00001784	0.40282512
NCT00005293	0.40280208
NCT00038064	0.40278822
NCT00001764	0.40273476
NCT00001901	0.40273476
NCT00001761	0.40273476
NCT00001473	0.40273476
NCT00001155	0.40273476
NCT00004567	0.40273476
NCT00004475	0.40273094
NCT00006105	0.40266383
NCT00001267	0.40265805
NCT00000396	0.402604
NCT00038142	0.40259224
NCT00003703	0.40257645
NCT00009958	0.40257645
NCT00006242	0.40257645
NCT00003132	0.40257645
NCT00002459	0.40256697
NCT00001237	0.40254676
NCT00005903	0.40253866
NCT00005784	0.40253615
NCT00001184	0.40250844
NCT00029861	0.40247846
NCT00018564	0.40247685
NCT00016679	0.40247685
NCT00001986	0.40247685
NCT00003125	0.40247542
NCT00007150	0.40245074
NCT00005893	0.4024077
NCT00001181	0.40237734
NCT00001224	0.40234196
NCT00001737	0.40234196
NCT00000137	0.40232486
NCT00003368	0.4023246
NCT00006411	0.40228945
NCT00031369	0.40227228
NCT00003470	0.40222436
NCT00004351	0.40221414
NCT00004313	0.40215188
NCT00003267	0.40214467
NCT00044187	0.40212023
NCT00001520	0.40211636
NCT00001394	0.40209836
NCT00001452	0.40208524
NCT00000572	0.40205842
NCT00001930	0.40204424
NCT00004332	0.40199894
NCT00029731	0.40197217
NCT00006376	0.40194398
NCT00003105	0.40194398
NCT00004203	0.40194398
NCT00003133	0.40194398
NCT00005958	0.40194398
NCT00001103	0.40190205
NCT00002764	0.40189874
NCT00006424	0.40189597
NCT00003022	0.40188518
NCT00005888	0.40187582
NCT00003754	0.40176597
NCT00015782	0.4017241
NCT00001719	0.40168327
NCT00005933	0.40160125
NCT00000411	0.401595
NCT00040885	0.40159288
NCT00005812	0.40153086
NCT00001242	0.40146214
NCT00010517	0.4014212
NCT00001166	0.4013041
NCT00001735	0.4013041
NCT00042276	0.401255
NCT00029770	0.401255
NCT00030004	0.401255
NCT00004219	0.40124977
NCT00001611	0.401227
NCT00004991	0.40112633
NCT00004557	0.40112433
NCT00005361	0.40111503
NCT00001560	0.40097675
NCT00001861	0.400968
NCT00001915	0.4009071
NCT00001291	0.40088758
NCT00003315	0.4008776
NCT00016081	0.4008776
NCT00034060	0.4008392
NCT00012857	0.4007759
NCT00031720	0.40072763
NCT00001161	0.40067643
NCT00001646	0.40061355
NCT00003714	0.40061232
NCT00007020	0.40060365
NCT00006137	0.40060192
NCT00001926	0.4005525
NCT00003449	0.4005432
NCT00004177	0.4005432
NCT00004493	0.4005316
NCT00001367	0.40050012
NCT00041106	0.40045512
NCT00001848	0.40044355
NCT00001922	0.40043902
NCT00001307	0.40039143
NCT00000121	0.4003861
NCT00005610	0.40035617
NCT00002968	0.40032035
NCT00003346	0.40028173
NCT00019994	0.40028173
NCT00019383	0.40028173
NCT00040560	0.40028062
NCT00002920	0.40028036
NCT00013832	0.40020925
NCT00007982	0.40016878
NCT00009204	0.40016526
NCT00005917	0.40011925
NCT00006363	0.40008616
NCT00026702	0.40002814
NCT00015795	0.39990842
NCT00001342	0.39990515
NCT00001393	0.3998955
NCT00006438	0.39980567
NCT00001565	0.39977026
NCT00004494	0.39974892
NCT00001925	0.39973313
NCT00001552	0.39972907
NCT00001789	0.3996563
NCT00002930	0.39963377
NCT00029952	0.3995455
NCT00001332	0.39952588
NCT00009789	0.3995052
NCT00003831	0.3995052
NCT00003562	0.3995052
NCT00003279	0.3995052
NCT00006352	0.3995052
NCT00002623	0.3995052
NCT00005880	0.3995052
NCT00005630	0.3995052
NCT00002537	0.3995052
NCT00028938	0.3995052
NCT00005883	0.3995052
NCT00006087	0.3995052
NCT00004139	0.3995052
NCT00004202	0.3995052
NCT00005775	0.39942268
NCT00001610	0.3994049
NCT00011063	0.3994049
NCT00009542	0.3994049
NCT00029939	0.3994049
NCT00041899	0.3994049
NCT00005003	0.3994049
NCT00030199	0.3994049
NCT00001173	0.3994049
NCT00006395	0.3994049
NCT00005574	0.3994006
NCT00003565	0.39937544
NCT00000568	0.39937437
NCT00029003	0.39935964
NCT00000409	0.3993503
NCT00004235	0.39928287
NCT00003055	0.39928287
NCT00004236	0.39928287
NCT00001645	0.39925078
NCT00003445	0.3992266
NCT00003945	0.3992266
NCT00003377	0.3992266
NCT00003017	0.3992266
NCT00039338	0.3992266
NCT00002916	0.3992266
NCT00003078	0.3992266
NCT00005965	0.3992266
NCT00039312	0.3992266
NCT00005070	0.3992266
NCT00006224	0.3992266
NCT00003977	0.3992266
NCT00002813	0.3992266
NCT00003369	0.3992266
NCT00005999	0.3992266
NCT00004091	0.3992266
NCT00006482	0.3992266
NCT00003209	0.3992266
NCT00003379	0.3992266
NCT00002536	0.3992266
NCT00000437	0.39918458
NCT00001554	0.39917222
NCT00001544	0.39916545
NCT00006518	0.399157
NCT00002047	0.39914387
NCT00001143	0.39904034
NCT00024479	0.39894032
NCT00001341	0.39890367
NCT00004365	0.3989002
NCT00001533	0.39884138
NCT00006436	0.39882928
NCT00003700	0.39878228
NCT00002701	0.39878228
NCT00006091	0.39878228
NCT00028847	0.39878228
NCT00005802	0.39878228
NCT00004218	0.39878228
NCT00003659	0.39878228
NCT00020670	0.39878228
NCT00012259	0.39878228
NCT00025402	0.39878228
NCT00017342	0.39878228
NCT00008697	0.39878228
NCT00002514	0.39878228
NCT00004862	0.39878228
NCT00004857	0.39878228
NCT00004128	0.39878228
NCT00016159	0.39878228
NCT00006097	0.39878228
NCT00002761	0.39878228
NCT00002598	0.39878228
NCT00002869	0.39878228
NCT00021151	0.39878228
NCT00002771	0.39878228
NCT00025532	0.39877048
NCT00018525	0.39873794
NCT00001730	0.39868784
NCT00001296	0.3985945
NCT00003453	0.39858323
NCT00031655	0.39855987
NCT00001546	0.398543
NCT00004571	0.39847404
NCT00006188	0.39846247
NCT00026468	0.39844057
NCT00003985	0.39843395
NCT00044863	0.39842454
NCT00001156	0.39839298
NCT00023374	0.39837283
NCT00004740	0.39837283
NCT00023452	0.39837283
NCT00023439	0.39837283
NCT00030134	0.39834052
NCT00003549	0.39823663
NCT00034762	0.3981704
NCT00034450	0.3981629
NCT00006062	0.39815396
NCT00021476	0.39811283
NCT00001466	0.39810568
NCT00003686	0.39810222
NCT00001378	0.39804918
NCT00001498	0.39804918
NCT00006289	0.3980298
NCT00028496	0.39802444
NCT00023491	0.3980093
NCT00006481	0.39790994
NCT00001662	0.39788598
NCT00017940	0.39787972
NCT00000179	0.39787972
NCT00039702	0.39787972
NCT00001496	0.3977124
NCT00003923	0.397691
NCT00004157	0.39763844
NCT00001403	0.39760947
NCT00005997	0.3976028
NCT00003557	0.3976028
NCT00003296	0.3976028
NCT00005921	0.3975597
NCT00001412	0.39751473
NCT00001957	0.39744526
NCT00035373	0.39744323
NCT00004566	0.397363
NCT00006118	0.3973624
NCT00002917	0.3973624
NCT00003814	0.3973624
NCT00005086	0.3973624
NCT00002990	0.3973624
NCT00003623	0.3973624
NCT00002490	0.3973624
NCT00004122	0.3973624
NCT00005047	0.3973624
NCT00003640	0.3973624
NCT00003129	0.3973624
NCT00004154	0.3973624
NCT00003824	0.3973624
NCT00003930	0.3973624
NCT00003642	0.3973624
NCT00006476	0.3973624
NCT00003779	0.3973624
NCT00006034	0.3973624
NCT00003759	0.3973624
NCT00002919	0.3973624
NCT00023205	0.39730573
NCT00004317	0.3973007
NCT00001249	0.39729345
NCT00029809	0.39727837
NCT00006488	0.39727837
NCT00004760	0.39727837
NCT00029666	0.39727837
NCT00004387	0.39727837
NCT00001542	0.39726537
NCT00001862	0.39713985
NCT00001188	0.39712006
NCT00005066	0.39712006
NCT00002985	0.39712006
NCT00005628	0.39712006
NCT00003667	0.39712006
NCT00005033	0.39712006
NCT00005974	0.39712006
NCT00003052	0.39712006
NCT00002492	0.39712006
NCT00035633	0.39697963
NCT00036608	0.39697963
NCT00035789	0.39697963
NCT00032682	0.39697528
NCT00005778	0.3968925
NCT00008749	0.3968925
NCT00036491	0.3968925
NCT00042120	0.39685476
NCT00026793	0.39682305
NCT00001493	0.39681187
NCT00001193	0.39681187
NCT00001269	0.39681187
NCT00028275	0.3967713
NCT00001854	0.3967713
NCT00005111	0.39674494
NCT00001250	0.39671665
NCT00029120	0.39668828
NCT00009841	0.3966397
NCT00004062	0.3966397
NCT00003576	0.3966397
NCT00004164	0.3966397
NCT00026533	0.3966397
NCT00003328	0.3966397
NCT00003489	0.3966397
NCT00004865	0.3966397
NCT00004901	0.3966397
NCT00003856	0.3966397
NCT00002670	0.3966397
NCT00002659	0.3966397
NCT00003809	0.3966397
NCT00004246	0.3966397
NCT00002839	0.3966397
NCT00005035	0.3966397
NCT00002735	0.3966397
NCT00002999	0.3966397
NCT00003257	0.3966397
NCT00002555	0.3966397
NCT00004226	0.3966397
NCT00004094	0.3966397
NCT00004048	0.3966397
NCT00006341	0.3966397
NCT00004227	0.3966397
NCT00004089	0.3966397
NCT00005814	0.3966397
NCT00003443	0.3966397
NCT00003908	0.3966397
NCT00002496	0.3966397
NCT00005907	0.39662445
NCT00005103	0.3964659
NCT00003139	0.3964653
NCT00001972	0.39645034
NCT00006299	0.39636755
NCT00027638	0.39627182
NCT00001308	0.39623964
NCT00006435	0.39623293
NCT00001347	0.39620808
NCT00001302	0.39620608
NCT00001180	0.39610893
NCT00001202	0.3960843
NCT00003701	0.39607108
NCT00036335	0.39602762
NCT00006360	0.39602566
NCT00003072	0.39602053
NCT00001038	0.39601985
NCT00000981	0.39601985
NCT00020709	0.39590764
NCT00042835	0.39590764
NCT00006170	0.39589232
NCT00001442	0.39576602
NCT00005874	0.3957408
NCT00001189	0.39573509
NCT00000938	0.39572713
NCT00028080	0.39572713
NCT00000937	0.39572713
NCT00001539	0.39572713
NCT00001101	0.39572713
NCT00004788	0.39562762
NCT00001471	0.39559412
NCT00009035	0.39538327
NCT00006319	0.39533603
NCT00001724	0.39523783
NCT00003000	0.39523783
NCT00001923	0.39523783
NCT00045708	0.39520198
NCT00001480	0.39514107
NCT00003778	0.39513254
NCT00026104	0.39503017
NCT00001693	0.39502323
NCT00040131	0.3949872
NCT00018174	0.39498448
NCT00001349	0.3949798
NCT00005739	0.39494866
NCT00003023	0.3949385
NCT00028756	0.39486334
NCT00005919	0.39484215
NCT00027768	0.39472985
NCT00006198	0.39472985
NCT00002562	0.39472532
NCT00005941	0.39472532
NCT00005947	0.3947026
NCT00002511	0.3947026
NCT00020735	0.3947026
NCT00003645	0.3947026
NCT00004928	0.3947026
NCT00003124	0.3947026
NCT00030602	0.3947026
NCT00006044	0.3947026
NCT00004929	0.3947026
NCT00030290	0.3947026
NCT00006101	0.3947026
NCT00002651	0.3947026
NCT00004211	0.3947026
NCT00002633	0.3947026
NCT00002602	0.3947026
NCT00003391	0.3947026
NCT00030277	0.3947026
NCT00004054	0.3947026
NCT00005632	0.3947026
NCT00006214	0.3947026
NCT00005075	0.3947026
NCT00032006	0.3947026
NCT00006430	0.3947026
NCT00040794	0.39455795
NCT00000155	0.39450663
NCT00001536	0.3945065
NCT00000410	0.39443082
NCT00003075	0.39436987
NCT00006079	0.39436987
NCT00004736	0.39427626
NCT00000638	0.39427626
NCT00000785	0.39427626
NCT00000955	0.39427626
NCT00000959	0.39427626
NCT00001033	0.39427626
NCT00000636	0.39427626
NCT00000796	0.39427626
NCT00001278	0.39427492
NCT00002444	0.3942709
NCT00002426	0.3942709
NCT00005001	0.3942709
NCT00001092	0.3942709
NCT00000832	0.3942709
NCT00001015	0.3942709
NCT00000682	0.3942709
NCT00001025	0.3942709
NCT00006279	0.3942709
NCT00002177	0.3942709
NCT00000672	0.3942709
NCT00002275	0.3942709
NCT00000749	0.3942709
NCT00000755	0.3942709
NCT00000706	0.3942709
NCT00000964	0.3942709
NCT00002414	0.3942709
NCT00000678	0.3942709
NCT00000633	0.3942709
NCT00002063	0.3942709
NCT00001119	0.3942709
NCT00000932	0.3942709
NCT00003115	0.3942384
NCT00003781	0.3942384
NCT00004480	0.3942151
NCT00001262	0.39414915
NCT00001476	0.3941127
NCT00031096	0.39397722
NCT00003002	0.39380085
NCT00043927	0.39378318
NCT00000359	0.39372736
NCT00006131	0.39370695
NCT00001668	0.39369884
NCT00029822	0.3935942
NCT00002774	0.39359176
NCT00001165	0.39352557
NCT00005902	0.3934858
NCT00004808	0.39346725
NCT00003820	0.3934552
NCT00038792	0.3934525
NCT00001246	0.39338392
NCT00001929	0.39337838
NCT00001665	0.39337838
NCT00005785	0.3933608
NCT00001551	0.3933371
NCT00000124	0.39320862
NCT00043849	0.39318836
NCT00002248	0.3931181
NCT00002082	0.3931181
NCT00001081	0.3931181
NCT00001128	0.3931181
NCT00002062	0.3931181
NCT00000980	0.3931181
NCT00002706	0.39305377
NCT00017329	0.39304525
NCT00011973	0.39304525
NCT00003126	0.39304525
NCT00035269	0.39304343
NCT00001417	0.39302105
NCT00002025	0.39273086
NCT00002006	0.39265677
NCT00002007	0.39265677
NCT00002258	0.39265677
NCT00004359	0.39263988
NCT00006251	0.39256284
NCT00004755	0.392408
NCT00004338	0.3923968
NCT00004339	0.3923968
NCT00005924	0.3923496
NCT00001906	0.39230224
NCT00004554	0.39229238
NCT00001865	0.3921674
NCT00002121	0.39212564
NCT00017810	0.39212564
NCT00002088	0.39212564
NCT00002252	0.39212564
NCT00002408	0.39212564
NCT00002253	0.39212564
NCT00000160	0.39209476
NCT00001001	0.39206356
NCT00013377	0.39197832
NCT00001228	0.39193183
NCT00005660	0.39190674
NCT00001505	0.3918785
NCT00004848	0.391872
NCT00032383	0.39187077
NCT00005572	0.39185745
NCT00001899	0.39179027
NCT00001282	0.39179027
NCT00024986	0.39179027
NCT00001688	0.39179027
NCT00001445	0.39179027
NCT00025909	0.39179027
NCT00000975	0.39175957
NCT00000432	0.39175373
NCT00005799	0.391711
NCT00042588	0.39163628
NCT00040755	0.39149672
NCT00001365	0.39146957
NCT00001696	0.39124098
NCT00045006	0.39124098
NCT00005842	0.39124098
NCT00000105	0.39124098
NCT00003938	0.39124098
NCT00001760	0.39123362
NCT00041665	0.39094967
NCT00009568	0.39091873
NCT00026052	0.39091873
NCT00021528	0.39091873
NCT00000390	0.39091873
NCT00044174	0.39091873
NCT00005856	0.3908295
NCT00004146	0.3908295
NCT00000171	0.3906225
NCT00000673	0.39059013
NCT00000726	0.39059013
NCT00000970	0.39059013
NCT00000665	0.39059013
NCT00000790	0.39041388
NCT00001845	0.39037973
NCT00006318	0.39037973
NCT00001664	0.39028436
NCT00001573	0.3901651
NCT00037050	0.39003822
NCT00002478	0.38992584
NCT00045201	0.38986605
NCT00001864	0.38984615
NCT00045760	0.38964495
NCT00041977	0.38955712
NCT00002466	0.38950944
NCT00003325	0.38946027
NCT00006096	0.38946027
NCT00028158	0.38945156
NCT00024154	0.38931593
NCT00006444	0.3892504
NCT00001205	0.38916612
NCT00037843	0.3891347
NCT00001153	0.38912338
NCT00004194	0.38910446
NCT00000768	0.38903406
NCT00002273	0.38903406
NCT00001190	0.3888519
NCT00003509	0.3887883
NCT00006148	0.38853884
NCT00000910	0.3884933
NCT00000862	0.3884933
NCT00005657	0.38824734
NCT00013793	0.3882256
NCT00001292	0.3881075
NCT00010816	0.38801718
NCT00004851	0.38801718
NCT00003440	0.3876235
NCT00032448	0.3874695
NCT00001344	0.38741815
NCT00003157	0.38740864
NCT00037479	0.38690525
NCT00023062	0.38671112
NCT00002191	0.3864342
NCT00036764	0.3863352
NCT00003970	0.38619322
NCT00001971	0.38531035
NCT00004850	0.38524532
NCT00000987	0.38523567
NCT00002055	0.38506982
NCT00000748	0.38506982
NCT00001028	0.38506982
NCT00000707	0.38506982
NCT00000740	0.38506982
NCT00000722	0.38506982
NCT00000717	0.38506982
NCT00000802	0.38506982
NCT00002120	0.38506982
NCT00001014	0.38506982
NCT00000727	0.38506982
NCT00000816	0.38506982
NCT00002292	0.38506982
NCT00001990	0.38506982
NCT00000714	0.38506982
NCT00002340	0.38506982
NCT00002056	0.38506982
NCT00002103	0.38506982
NCT00000730	0.38506982
NCT00002102	0.38506982
NCT00000998	0.38506982
NCT00002434	0.38506982
NCT00000863	0.38506982
NCT00001991	0.38506982
NCT00001013	0.38506982
NCT00000715	0.38506982
NCT00000724	0.38506982
NCT00004576	0.38506344
NCT00008463	0.3847807
NCT00005039	0.38475907
NCT00001148	0.38455695
NCT00003384	0.38440794
NCT00003520	0.38405973
NCT00005381	0.38380563
NCT00005299	0.38380563
NCT00006323	0.38380563
NCT00026728	0.38337222
NCT00014235	0.38273495
NCT00040027	0.38243556
NCT00039962	0.38243556
NCT00001371	0.381562
NCT00026741	0.381562
NCT00030498	0.3813854
NCT00005781	0.38056082
NCT00000654	0.379991
NCT00002404	0.37812635
NCT00002144	0.37812635
NCT00002181	0.37812635
NCT00001115	0.37812635
NCT00002116	0.37812635
NCT00001649	0.37444383
NCT00005663	0.3666449
